Curs;Estudis;Codi àrea territorial;Àrea territorial;Codi comarca;Comarca;Codi municipi;Municipi;Codi districte;Districte;Naturalesa;Titularitat;Nivell;Sexe;Edat;Zona nacionalitat (agrupació);Necessitats específiques de suport educatiu;Alumnes matriculats
2024/2025;EDUCACIÓ INFANTIL;0308;BAIX LLOBREGAT;11;BAIX LLOBREGAT;08073;CORNELLÀ DE LLOBREGAT;0807300;;PRIVAT;ORDES I CONGREGACIONS CATÒLICS;I1;DONA;1;ESPANYA;NO;15
2024/2025;EDUCACIÓ INFANTIL;0308;BAIX LLOBREGAT;11;BAIX LLOBREGAT;08073;CORNELLÀ DE LLOBREGAT;0807300;;PRIVAT;ORDES I CONGREGACIONS CATÒLICS;I1;HOME;1;ESPANYA;NO;18
2024/2025;EDUCACIÓ INFANTIL;0308;BAIX LLOBREGAT;11;BAIX LLOBREGAT;08073;CORNELLÀ DE LLOBREGAT;0807300;;PRIVAT;ORDES I CONGREGACIONS CATÒLICS;I2;DONA;2;CENTRE I SUDAMÈRICA;NO;1
2024/2025;EDUCACIÓ INFANTIL;0308;BAIX LLOBREGAT;11;BAIX LLOBREGAT;08073;CORNELLÀ DE LLOBREGAT;0807300;;PRIVAT;ORDES I CONGREGACIONS CATÒLICS;I2;DONA;2;ESPANYA;NO;19
2024/2025;EDUCACIÓ INFANTIL;0308;BAIX LLOBREGAT;11;BAIX LLOBREGAT;08073;CORNELLÀ DE LLOBREGAT;0807300;;PRIVAT;ORDES I CONGREGACIONS CATÒLICS;I2;DONA;2;ÀSIA I OCEANIA;NO;2
2024/2025;EDUCACIÓ INFANTIL;0308;BAIX LLOBREGAT;11;BAIX LLOBREGAT;08073;CORNELLÀ DE LLOBREGAT;0807300;;PRIVAT;ORDES I CONGREGACIONS CATÒLICS;I2;HOME;2;CENTRE I SUDAMÈRICA;NO;2
2024/2025;EDUCACIÓ INFANTIL;0308;BAIX LLOBREGAT;11;BAIX LLOBREGAT;08073;CORNELLÀ DE LLOBREGAT;0807300;;PRIVAT;ORDES I CONGREGACIONS CATÒLICS;I2;HOME;2;ESPANYA;NO;25
2024/2025;EDUCACIÓ INFANTIL;0308;BAIX LLOBREGAT;11;BAIX LLOBREGAT;08073;CORNELLÀ DE LLOBREGAT;0807300;;PRIVAT;ORDES I CONGREGACIONS CATÒLICS;I2;HOME;2;ESPANYA;SI;2
2024/2025;EDUCACIÓ INFANTIL;0308;BAIX LLOBREGAT;11;BAIX LLOBREGAT;08073;CORNELLÀ DE LLOBREGAT;0807300;;PRIVAT;ORDES I CONGREGACIONS CATÒLICS;I2;HOME;2;ÀSIA I OCEANIA;NO;1
2024/2025;EDUCACIÓ INFANTIL;0308;BAIX LLOBREGAT;11;BAIX LLOBREGAT;08073;CORNELLÀ DE LLOBREGAT;0807300;;PÚBLIC;CORPORACIONS LOCALS;I0;DONA;0;CENTRE I SUDAMÈRICA;NO;1
2024/2025;EDUCACIÓ INFANTIL;0308;BAIX LLOBREGAT;11;BAIX LLOBREGAT;08073;CORNELLÀ DE LLOBREGAT;0807300;;PÚBLIC;CORPORACIONS LOCALS;I0;DONA;0;ESPANYA;NO;26
2024/2025;EDUCACIÓ INFANTIL;0308;BAIX LLOBREGAT;11;BAIX LLOBREGAT;08073;CORNELLÀ DE LLOBREGAT;0807300;;PÚBLIC;CORPORACIONS LOCALS;I0;DONA;0;ESPANYA;SI;1
2024/2025;EDUCACIÓ INFANTIL;0308;BAIX LLOBREGAT;11;BAIX LLOBREGAT;08073;CORNELLÀ DE LLOBREGAT;0807300;;PÚBLIC;CORPORACIONS LOCALS;I0;DONA;1;ESPANYA;SI;1
2024/2025;EDUCACIÓ INFANTIL;0308;BAIX LLOBREGAT;11;BAIX LLOBREGAT;08073;CORNELLÀ DE LLOBREGAT;0807300;;PÚBLIC;CORPORACIONS LOCALS;I0;HOME;0;ESPANYA;NO;22
2024/2025;EDUCACIÓ INFANTIL;0308;BAIX LLOBREGAT;11;BAIX LLOBREGAT;08073;CORNELLÀ DE LLOBREGAT;0807300;;PÚBLIC;CORPORACIONS LOCALS;I0;HOME;0;ESPANYA;SI;2
2024/2025;EDUCACIÓ INFANTIL;0308;BAIX LLOBREGAT;11;BAIX LLOBREGAT;08073;CORNELLÀ DE LLOBREGAT;0807300;;PÚBLIC;CORPORACIONS LOCALS;I0;HOME;0;RESTA UNIÓ EUROPEA;NO;3
2024/2025;EDUCACIÓ INFANTIL;0308;BAIX LLOBREGAT;11;BAIX LLOBREGAT;08073;CORNELLÀ DE LLOBREGAT;0807300;;PÚBLIC;CORPORACIONS LOCALS;I1;DONA;1;CENTRE I SUDAMÈRICA;NO;2
2024/2025;EDUCACIÓ INFANTIL;0308;BAIX LLOBREGAT;11;BAIX LLOBREGAT;08073;CORNELLÀ DE LLOBREGAT;0807300;;PÚBLIC;CORPORACIONS LOCALS;I1;DONA;1;ESPANYA;NO;112
2024/2025;EDUCACIÓ INFANTIL;0308;BAIX LLOBREGAT;11;BAIX LLOBREGAT;08073;CORNELLÀ DE LLOBREGAT;0807300;;PÚBLIC;CORPORACIONS LOCALS;I1;DONA;1;ESPANYA;SI;1
2024/2025;EDUCACIÓ INFANTIL;0308;BAIX LLOBREGAT;11;BAIX LLOBREGAT;08073;CORNELLÀ DE LLOBREGAT;0807300;;PÚBLIC;CORPORACIONS LOCALS;I1;DONA;1;MAGREB;NO;1
2024/2025;EDUCACIÓ INFANTIL;0308;BAIX LLOBREGAT;11;BAIX LLOBREGAT;08073;CORNELLÀ DE LLOBREGAT;0807300;;PÚBLIC;CORPORACIONS LOCALS;I1;DONA;1;RESTA D'EUROPA;NO;1
2024/2025;EDUCACIÓ INFANTIL;0308;BAIX LLOBREGAT;11;BAIX LLOBREGAT;08073;CORNELLÀ DE LLOBREGAT;0807300;;PÚBLIC;CORPORACIONS LOCALS;I1;DONA;1;RESTA UNIÓ EUROPEA;NO;1
2024/2025;EDUCACIÓ INFANTIL;0308;BAIX LLOBREGAT;11;BAIX LLOBREGAT;08073;CORNELLÀ DE LLOBREGAT;0807300;;PÚBLIC;CORPORACIONS LOCALS;I1;DONA;2;ESPANYA;SI;1
2024/2025;EDUCACIÓ INFANTIL;0308;BAIX LLOBREGAT;11;BAIX LLOBREGAT;08073;CORNELLÀ DE LLOBREGAT;0807300;;PÚBLIC;CORPORACIONS LOCALS;I1;HOME;1;CENTRE I SUDAMÈRICA;NO;1
2024/2025;EDUCACIÓ INFANTIL;0308;BAIX LLOBREGAT;11;BAIX LLOBREGAT;08073;CORNELLÀ DE LLOBREGAT;0807300;;PÚBLIC;CORPORACIONS LOCALS;I1;HOME;1;ESPANYA;NO;110
2024/2025;EDUCACIÓ INFANTIL;0308;BAIX LLOBREGAT;11;BAIX LLOBREGAT;08073;CORNELLÀ DE LLOBREGAT;0807300;;PÚBLIC;CORPORACIONS LOCALS;I1;HOME;1;RESTA UNIÓ EUROPEA;NO;1
2024/2025;EDUCACIÓ INFANTIL;0308;BAIX LLOBREGAT;11;BAIX LLOBREGAT;08073;CORNELLÀ DE LLOBREGAT;0807300;;PÚBLIC;CORPORACIONS LOCALS;I1;HOME;2;ESPANYA;SI;2
2024/2025;EDUCACIÓ INFANTIL;0308;BAIX LLOBREGAT;11;BAIX LLOBREGAT;08073;CORNELLÀ DE LLOBREGAT;0807300;;PÚBLIC;CORPORACIONS LOCALS;I2;DONA;2;CENTRE I SUDAMÈRICA;NO;5
2024/2025;EDUCACIÓ INFANTIL;0308;BAIX LLOBREGAT;11;BAIX LLOBREGAT;08073;CORNELLÀ DE LLOBREGAT;0807300;;PÚBLIC;CORPORACIONS LOCALS;I2;DONA;2;ESPANYA;NO;154
2024/2025;EDUCACIÓ INFANTIL;0308;BAIX LLOBREGAT;11;BAIX LLOBREGAT;08073;CORNELLÀ DE LLOBREGAT;0807300;;PÚBLIC;CORPORACIONS LOCALS;I2;DONA;2;ESPANYA;SI;1
2024/2025;EDUCACIÓ INFANTIL;0308;BAIX LLOBREGAT;11;BAIX LLOBREGAT;08073;CORNELLÀ DE LLOBREGAT;0807300;;PÚBLIC;CORPORACIONS LOCALS;I2;DONA;2;MAGREB;NO;2
2024/2025;EDUCACIÓ INFANTIL;0308;BAIX LLOBREGAT;11;BAIX LLOBREGAT;08073;CORNELLÀ DE LLOBREGAT;0807300;;PÚBLIC;CORPORACIONS LOCALS;I2;DONA;2;RESTA D'EUROPA;NO;1
2024/2025;EDUCACIÓ INFANTIL;0308;BAIX LLOBREGAT;11;BAIX LLOBREGAT;08073;CORNELLÀ DE LLOBREGAT;0807300;;PÚBLIC;CORPORACIONS LOCALS;I2;DONA;2;RESTA D'EUROPA;SI;1
2024/2025;EDUCACIÓ INFANTIL;0308;BAIX LLOBREGAT;11;BAIX LLOBREGAT;08073;CORNELLÀ DE LLOBREGAT;0807300;;PÚBLIC;CORPORACIONS LOCALS;I2;DONA;2;RESTA D'ÀFRICA;NO;2
2024/2025;EDUCACIÓ INFANTIL;0308;BAIX LLOBREGAT;11;BAIX LLOBREGAT;08073;CORNELLÀ DE LLOBREGAT;0807300;;PÚBLIC;CORPORACIONS LOCALS;I2;DONA;2;RESTA UNIÓ EUROPEA;NO;3
2024/2025;EDUCACIÓ INFANTIL;0308;BAIX LLOBREGAT;11;BAIX LLOBREGAT;08073;CORNELLÀ DE LLOBREGAT;0807300;;PÚBLIC;CORPORACIONS LOCALS;I2;DONA;2;ÀSIA I OCEANIA;NO;1
2024/2025;EDUCACIÓ INFANTIL;0308;BAIX LLOBREGAT;11;BAIX LLOBREGAT;08073;CORNELLÀ DE LLOBREGAT;0807300;;PÚBLIC;CORPORACIONS LOCALS;I2;HOME;2;CENTRE I SUDAMÈRICA;NO;4
2024/2025;EDUCACIÓ INFANTIL;0308;BAIX LLOBREGAT;11;BAIX LLOBREGAT;08073;CORNELLÀ DE LLOBREGAT;0807300;;PÚBLIC;CORPORACIONS LOCALS;I2;HOME;2;CENTRE I SUDAMÈRICA;SI;1
2024/2025;EDUCACIÓ INFANTIL;0308;BAIX LLOBREGAT;11;BAIX LLOBREGAT;08073;CORNELLÀ DE LLOBREGAT;0807300;;PÚBLIC;CORPORACIONS LOCALS;I2;HOME;2;ESPANYA;NO;162
2024/2025;EDUCACIÓ INFANTIL;0308;BAIX LLOBREGAT;11;BAIX LLOBREGAT;08073;CORNELLÀ DE LLOBREGAT;0807300;;PÚBLIC;CORPORACIONS LOCALS;I2;HOME;2;ESPANYA;SI;4
2024/2025;EDUCACIÓ INFANTIL;0308;BAIX LLOBREGAT;11;BAIX LLOBREGAT;08073;CORNELLÀ DE LLOBREGAT;0807300;;PÚBLIC;CORPORACIONS LOCALS;I2;HOME;2;MAGREB;NO;3
2024/2025;EDUCACIÓ INFANTIL;0308;BAIX LLOBREGAT;11;BAIX LLOBREGAT;08073;CORNELLÀ DE LLOBREGAT;0807300;;PÚBLIC;CORPORACIONS LOCALS;I2;HOME;2;RESTA D'EUROPA;NO;1
2024/2025;EDUCACIÓ INFANTIL;0308;BAIX LLOBREGAT;11;BAIX LLOBREGAT;08073;CORNELLÀ DE LLOBREGAT;0807300;;PÚBLIC;CORPORACIONS LOCALS;I2;HOME;2;RESTA UNIÓ EUROPEA;NO;2
2024/2025;EDUCACIÓ INFANTIL;0308;BAIX LLOBREGAT;11;BAIX LLOBREGAT;08076;ESPARREGUERA;0807600;;PRIVAT;COOPERATIVES;I1;DONA;1;ESPANYA;NO;2
2024/2025;EDUCACIÓ INFANTIL;0308;BAIX LLOBREGAT;11;BAIX LLOBREGAT;08076;ESPARREGUERA;0807600;;PRIVAT;COOPERATIVES;I1;HOME;1;ESPANYA;NO;4
2024/2025;EDUCACIÓ INFANTIL;0308;BAIX LLOBREGAT;11;BAIX LLOBREGAT;08076;ESPARREGUERA;0807600;;PRIVAT;COOPERATIVES;I2;DONA;2;ESPANYA;NO;2
2024/2025;EDUCACIÓ INFANTIL;0308;BAIX LLOBREGAT;11;BAIX LLOBREGAT;08076;ESPARREGUERA;0807600;;PRIVAT;COOPERATIVES;I2;HOME;2;ESPANYA;NO;1
2024/2025;EDUCACIÓ INFANTIL;0308;BAIX LLOBREGAT;11;BAIX LLOBREGAT;08076;ESPARREGUERA;0807600;;PRIVAT;SOCIETATS MERCANTILS;I0;DONA;0;ESPANYA;NO;3
2024/2025;EDUCACIÓ INFANTIL;0308;BAIX LLOBREGAT;11;BAIX LLOBREGAT;08076;ESPARREGUERA;0807600;;PRIVAT;SOCIETATS MERCANTILS;I0;HOME;0;ESPANYA;NO;2
2024/2025;EDUCACIÓ INFANTIL;0308;BAIX LLOBREGAT;11;BAIX LLOBREGAT;08076;ESPARREGUERA;0807600;;PRIVAT;SOCIETATS MERCANTILS;I1;DONA;1;ESPANYA;NO;6
2024/2025;EDUCACIÓ INFANTIL;0308;BAIX LLOBREGAT;11;BAIX LLOBREGAT;08076;ESPARREGUERA;0807600;;PRIVAT;SOCIETATS MERCANTILS;I1;HOME;1;ESPANYA;NO;6
2024/2025;EDUCACIÓ INFANTIL;0308;BAIX LLOBREGAT;11;BAIX LLOBREGAT;08076;ESPARREGUERA;0807600;;PRIVAT;SOCIETATS MERCANTILS;I2;DONA;2;CENTRE I SUDAMÈRICA;NO;1
2024/2025;EDUCACIÓ INFANTIL;0308;BAIX LLOBREGAT;11;BAIX LLOBREGAT;08076;ESPARREGUERA;0807600;;PRIVAT;SOCIETATS MERCANTILS;I2;DONA;2;ESPANYA;NO;5
2024/2025;EDUCACIÓ INFANTIL;0308;BAIX LLOBREGAT;11;BAIX LLOBREGAT;08076;ESPARREGUERA;0807600;;PRIVAT;SOCIETATS MERCANTILS;I2;HOME;2;ESPANYA;NO;5
2024/2025;EDUCACIÓ INFANTIL;0308;BAIX LLOBREGAT;11;BAIX LLOBREGAT;08076;ESPARREGUERA;0807600;;PÚBLIC;CORPORACIONS LOCALS;I0;DONA;0;ESPANYA;NO;5
2024/2025;EDUCACIÓ INFANTIL;0308;BAIX LLOBREGAT;11;BAIX LLOBREGAT;08076;ESPARREGUERA;0807600;;PÚBLIC;CORPORACIONS LOCALS;I0;HOME;0;ESPANYA;NO;3
2024/2025;EDUCACIÓ INFANTIL;0308;BAIX LLOBREGAT;11;BAIX LLOBREGAT;08076;ESPARREGUERA;0807600;;PÚBLIC;CORPORACIONS LOCALS;I1;DONA;1;ESPANYA;NO;30
2024/2025;EDUCACIÓ INFANTIL;0308;BAIX LLOBREGAT;11;BAIX LLOBREGAT;08076;ESPARREGUERA;0807600;;PÚBLIC;CORPORACIONS LOCALS;I1;HOME;1;ESPANYA;NO;35
2024/2025;EDUCACIÓ INFANTIL;0308;BAIX LLOBREGAT;11;BAIX LLOBREGAT;08076;ESPARREGUERA;0807600;;PÚBLIC;CORPORACIONS LOCALS;I2;DONA;2;CENTRE I SUDAMÈRICA;NO;1
2024/2025;EDUCACIÓ INFANTIL;0308;BAIX LLOBREGAT;11;BAIX LLOBREGAT;08076;ESPARREGUERA;0807600;;PÚBLIC;CORPORACIONS LOCALS;I2;DONA;2;ESPANYA;NO;35
2024/2025;EDUCACIÓ INFANTIL;0308;BAIX LLOBREGAT;11;BAIX LLOBREGAT;08076;ESPARREGUERA;0807600;;PÚBLIC;CORPORACIONS LOCALS;I2;DONA;2;ESPANYA;SI;1
2024/2025;EDUCACIÓ INFANTIL;0308;BAIX LLOBREGAT;11;BAIX LLOBREGAT;08076;ESPARREGUERA;0807600;;PÚBLIC;CORPORACIONS LOCALS;I2;DONA;2;RESTA D'ÀFRICA;NO;1
2024/2025;EDUCACIÓ INFANTIL;0308;BAIX LLOBREGAT;11;BAIX LLOBREGAT;08076;ESPARREGUERA;0807600;;PÚBLIC;CORPORACIONS LOCALS;I2;HOME;2;ESPANYA;NO;56
2024/2025;EDUCACIÓ INFANTIL;0308;BAIX LLOBREGAT;11;BAIX LLOBREGAT;08076;ESPARREGUERA;0807600;;PÚBLIC;CORPORACIONS LOCALS;I2;HOME;2;ESPANYA;SI;3
2024/2025;EDUCACIÓ INFANTIL;0308;BAIX LLOBREGAT;11;BAIX LLOBREGAT;08076;ESPARREGUERA;0807600;;PÚBLIC;CORPORACIONS LOCALS;I2;HOME;2;RESTA UNIÓ EUROPEA;NO;1
2024/2025;EDUCACIÓ INFANTIL;0308;BAIX LLOBREGAT;11;BAIX LLOBREGAT;08076;ESPARREGUERA;0807600;;PÚBLIC;CORPORACIONS LOCALS;I2;HOME;2;ÀSIA I OCEANIA;NO;1
2024/2025;EDUCACIÓ INFANTIL;0308;BAIX LLOBREGAT;11;BAIX LLOBREGAT;08076;ESPARREGUERA;0807600;;PÚBLIC;CORPORACIONS LOCALS;I2;HOME;3;ESPANYA;SI;1
2024/2025;EDUCACIÓ INFANTIL;0308;BAIX LLOBREGAT;11;BAIX LLOBREGAT;08077;ESPLUGUES DE LLOBREGAT;0807700;;PRIVAT;FUNDACIONS;I0;HOME;0;ESPANYA;NO;1
2024/2025;EDUCACIÓ INFANTIL;0308;BAIX LLOBREGAT;11;BAIX LLOBREGAT;08077;ESPLUGUES DE LLOBREGAT;0807700;;PRIVAT;FUNDACIONS;I1;DONA;1;ESPANYA;NO;9
2024/2025;EDUCACIÓ INFANTIL;0308;BAIX LLOBREGAT;11;BAIX LLOBREGAT;08077;ESPLUGUES DE LLOBREGAT;0807700;;PRIVAT;FUNDACIONS;I1;DONA;1;RESTA UNIÓ EUROPEA;NO;1
2024/2025;EDUCACIÓ INFANTIL;0308;BAIX LLOBREGAT;11;BAIX LLOBREGAT;08077;ESPLUGUES DE LLOBREGAT;0807700;;PRIVAT;FUNDACIONS;I1;HOME;1;ESPANYA;NO;11
2024/2025;EDUCACIÓ INFANTIL;0308;BAIX LLOBREGAT;11;BAIX LLOBREGAT;08077;ESPLUGUES DE LLOBREGAT;0807700;;PRIVAT;FUNDACIONS;I1;HOME;1;RESTA UNIÓ EUROPEA;NO;1
2024/2025;EDUCACIÓ INFANTIL;0308;BAIX LLOBREGAT;11;BAIX LLOBREGAT;08077;ESPLUGUES DE LLOBREGAT;0807700;;PRIVAT;FUNDACIONS;I2;DONA;2;CENTRE I SUDAMÈRICA;NO;3
2024/2025;EDUCACIÓ INFANTIL;0308;BAIX LLOBREGAT;11;BAIX LLOBREGAT;08077;ESPLUGUES DE LLOBREGAT;0807700;;PRIVAT;FUNDACIONS;I2;DONA;2;ESPANYA;NO;11
2024/2025;EDUCACIÓ INFANTIL;0308;BAIX LLOBREGAT;11;BAIX LLOBREGAT;08077;ESPLUGUES DE LLOBREGAT;0807700;;PRIVAT;FUNDACIONS;I2;DONA;2;RESTA UNIÓ EUROPEA;NO;1
2024/2025;EDUCACIÓ INFANTIL;0308;BAIX LLOBREGAT;11;BAIX LLOBREGAT;08077;ESPLUGUES DE LLOBREGAT;0807700;;PRIVAT;FUNDACIONS;I2;HOME;2;ESPANYA;NO;8
2024/2025;EDUCACIÓ INFANTIL;0308;BAIX LLOBREGAT;11;BAIX LLOBREGAT;08077;ESPLUGUES DE LLOBREGAT;0807700;;PRIVAT;FUNDACIONS;I2;HOME;2;RESTA UNIÓ EUROPEA;NO;2
2024/2025;EDUCACIÓ INFANTIL;0308;BAIX LLOBREGAT;11;BAIX LLOBREGAT;08077;ESPLUGUES DE LLOBREGAT;0807700;;PRIVAT;PERSONES FÍSIQUES;I0;DONA;0;ESPANYA;NO;1
2024/2025;EDUCACIÓ INFANTIL;0308;BAIX LLOBREGAT;11;BAIX LLOBREGAT;08077;ESPLUGUES DE LLOBREGAT;0807700;;PRIVAT;PERSONES FÍSIQUES;I0;HOME;0;ESPANYA;NO;3
2024/2025;EDUCACIÓ INFANTIL;0308;BAIX LLOBREGAT;11;BAIX LLOBREGAT;08077;ESPLUGUES DE LLOBREGAT;0807700;;PRIVAT;PERSONES FÍSIQUES;I1;DONA;1;ESPANYA;NO;4
2024/2025;EDUCACIÓ INFANTIL;0308;BAIX LLOBREGAT;11;BAIX LLOBREGAT;08077;ESPLUGUES DE LLOBREGAT;0807700;;PRIVAT;PERSONES FÍSIQUES;I1;HOME;1;ESPANYA;NO;4
2024/2025;EDUCACIÓ INFANTIL;0308;BAIX LLOBREGAT;11;BAIX LLOBREGAT;08077;ESPLUGUES DE LLOBREGAT;0807700;;PRIVAT;PERSONES FÍSIQUES;I2;DONA;2;ESPANYA;NO;8
2024/2025;EDUCACIÓ INFANTIL;0308;BAIX LLOBREGAT;11;BAIX LLOBREGAT;08077;ESPLUGUES DE LLOBREGAT;0807700;;PRIVAT;PERSONES FÍSIQUES;I2;HOME;2;ESPANYA;NO;10
2024/2025;EDUCACIÓ INFANTIL;0308;BAIX LLOBREGAT;11;BAIX LLOBREGAT;08077;ESPLUGUES DE LLOBREGAT;0807700;;PRIVAT;SOCIETATS CIVILS;I0;DONA;0;ESPANYA;NO;2
2024/2025;EDUCACIÓ INFANTIL;0308;BAIX LLOBREGAT;11;BAIX LLOBREGAT;08077;ESPLUGUES DE LLOBREGAT;0807700;;PRIVAT;SOCIETATS CIVILS;I0;DONA;1;ESPANYA;NO;1
2024/2025;EDUCACIÓ INFANTIL;0308;BAIX LLOBREGAT;11;BAIX LLOBREGAT;08077;ESPLUGUES DE LLOBREGAT;0807700;;PRIVAT;SOCIETATS CIVILS;I0;HOME;0;ESPANYA;NO;1
2024/2025;EDUCACIÓ INFANTIL;0308;BAIX LLOBREGAT;11;BAIX LLOBREGAT;08077;ESPLUGUES DE LLOBREGAT;0807700;;PRIVAT;SOCIETATS CIVILS;I1;DONA;1;ESPANYA;NO;5
2024/2025;EDUCACIÓ INFANTIL;0308;BAIX LLOBREGAT;11;BAIX LLOBREGAT;08077;ESPLUGUES DE LLOBREGAT;0807700;;PRIVAT;SOCIETATS CIVILS;I1;HOME;1;ESPANYA;NO;4
2024/2025;EDUCACIÓ INFANTIL;0308;BAIX LLOBREGAT;11;BAIX LLOBREGAT;08077;ESPLUGUES DE LLOBREGAT;0807700;;PRIVAT;SOCIETATS CIVILS;I1;HOME;1;RESTA UNIÓ EUROPEA;NO;1
2024/2025;EDUCACIÓ INFANTIL;0308;BAIX LLOBREGAT;11;BAIX LLOBREGAT;08077;ESPLUGUES DE LLOBREGAT;0807700;;PRIVAT;SOCIETATS CIVILS;I1;HOME;1;ÀSIA I OCEANIA;NO;1
2024/2025;EDUCACIÓ INFANTIL;0308;BAIX LLOBREGAT;11;BAIX LLOBREGAT;08077;ESPLUGUES DE LLOBREGAT;0807700;;PRIVAT;SOCIETATS CIVILS;I1;HOME;2;ESPANYA;NO;1
2024/2025;EDUCACIÓ INFANTIL;0308;BAIX LLOBREGAT;11;BAIX LLOBREGAT;08077;ESPLUGUES DE LLOBREGAT;0807700;;PRIVAT;SOCIETATS CIVILS;I2;DONA;2;ESPANYA;NO;12
2024/2025;EDUCACIÓ INFANTIL;0308;BAIX LLOBREGAT;11;BAIX LLOBREGAT;08077;ESPLUGUES DE LLOBREGAT;0807700;;PRIVAT;SOCIETATS CIVILS;I2;DONA;2;ESPANYA;SI;1
2024/2025;EDUCACIÓ INFANTIL;0308;BAIX LLOBREGAT;11;BAIX LLOBREGAT;08077;ESPLUGUES DE LLOBREGAT;0807700;;PRIVAT;SOCIETATS CIVILS;I2;DONA;2;RESTA UNIÓ EUROPEA;NO;1
2024/2025;EDUCACIÓ INFANTIL;0308;BAIX LLOBREGAT;11;BAIX LLOBREGAT;08077;ESPLUGUES DE LLOBREGAT;0807700;;PRIVAT;SOCIETATS CIVILS;I2;HOME;2;ESPANYA;NO;9
2024/2025;EDUCACIÓ INFANTIL;0308;BAIX LLOBREGAT;11;BAIX LLOBREGAT;08077;ESPLUGUES DE LLOBREGAT;0807700;;PRIVAT;SOCIETATS CIVILS;I2;HOME;2;ESPANYA;SI;1
2024/2025;EDUCACIÓ INFANTIL;0308;BAIX LLOBREGAT;11;BAIX LLOBREGAT;08077;ESPLUGUES DE LLOBREGAT;0807700;;PRIVAT;SOCIETATS CIVILS;I2;HOME;2;RESTA D'EUROPA;NO;1
2024/2025;EDUCACIÓ INFANTIL;0308;BAIX LLOBREGAT;11;BAIX LLOBREGAT;08077;ESPLUGUES DE LLOBREGAT;0807700;;PRIVAT;SOCIETATS CIVILS;I2;HOME;3;ESPANYA;SI;1
2024/2025;EDUCACIÓ INFANTIL;0308;BAIX LLOBREGAT;11;BAIX LLOBREGAT;08077;ESPLUGUES DE LLOBREGAT;0807700;;PRIVAT;SOCIETATS MERCANTILS;I0;DONA;0;CENTRE I SUDAMÈRICA;NO;1
2024/2025;EDUCACIÓ INFANTIL;0308;BAIX LLOBREGAT;11;BAIX LLOBREGAT;08077;ESPLUGUES DE LLOBREGAT;0807700;;PRIVAT;SOCIETATS MERCANTILS;I0;DONA;0;ESPANYA;NO;5
2024/2025;EDUCACIÓ INFANTIL;0308;BAIX LLOBREGAT;11;BAIX LLOBREGAT;08077;ESPLUGUES DE LLOBREGAT;0807700;;PRIVAT;SOCIETATS MERCANTILS;I0;HOME;0;ESPANYA;NO;7
2024/2025;EDUCACIÓ INFANTIL;0308;BAIX LLOBREGAT;11;BAIX LLOBREGAT;08077;ESPLUGUES DE LLOBREGAT;0807700;;PRIVAT;SOCIETATS MERCANTILS;I1;DONA;1;CENTRE I SUDAMÈRICA;NO;2
2024/2025;EDUCACIÓ INFANTIL;0308;BAIX LLOBREGAT;11;BAIX LLOBREGAT;08077;ESPLUGUES DE LLOBREGAT;0807700;;PRIVAT;SOCIETATS MERCANTILS;I1;DONA;1;ESPANYA;NO;25
2024/2025;EDUCACIÓ INFANTIL;0308;BAIX LLOBREGAT;11;BAIX LLOBREGAT;08077;ESPLUGUES DE LLOBREGAT;0807700;;PRIVAT;SOCIETATS MERCANTILS;I1;HOME;1;CENTRE I SUDAMÈRICA;NO;2
2024/2025;EDUCACIÓ INFANTIL;0308;BAIX LLOBREGAT;11;BAIX LLOBREGAT;08077;ESPLUGUES DE LLOBREGAT;0807700;;PRIVAT;SOCIETATS MERCANTILS;I1;HOME;1;ESPANYA;NO;30
2024/2025;EDUCACIÓ INFANTIL;0308;BAIX LLOBREGAT;11;BAIX LLOBREGAT;08077;ESPLUGUES DE LLOBREGAT;0807700;;PRIVAT;SOCIETATS MERCANTILS;I1;HOME;1;RESTA UNIÓ EUROPEA;NO;1
2024/2025;EDUCACIÓ INFANTIL;0308;BAIX LLOBREGAT;11;BAIX LLOBREGAT;08077;ESPLUGUES DE LLOBREGAT;0807700;;PRIVAT;SOCIETATS MERCANTILS;I2;DONA;2;CENTRE I SUDAMÈRICA;NO;1
2024/2025;EDUCACIÓ INFANTIL;0308;BAIX LLOBREGAT;11;BAIX LLOBREGAT;08077;ESPLUGUES DE LLOBREGAT;0807700;;PRIVAT;SOCIETATS MERCANTILS;I2;DONA;2;ESPANYA;NO;45
2024/2025;EDUCACIÓ INFANTIL;0308;BAIX LLOBREGAT;11;BAIX LLOBREGAT;08077;ESPLUGUES DE LLOBREGAT;0807700;;PRIVAT;SOCIETATS MERCANTILS;I2;DONA;2;RESTA D'ÀFRICA;NO;1
2024/2025;EDUCACIÓ INFANTIL;0308;BAIX LLOBREGAT;11;BAIX LLOBREGAT;08077;ESPLUGUES DE LLOBREGAT;0807700;;PRIVAT;SOCIETATS MERCANTILS;I2;DONA;2;ÀSIA I OCEANIA;NO;1
2024/2025;EDUCACIÓ INFANTIL;0308;BAIX LLOBREGAT;11;BAIX LLOBREGAT;08077;ESPLUGUES DE LLOBREGAT;0807700;;PRIVAT;SOCIETATS MERCANTILS;I2;HOME;2;CENTRE I SUDAMÈRICA;NO;3
