Curs;Estudis;Codi àrea territorial;Àrea territorial;Codi comarca;Comarca;Codi municipi;Municipi;Codi districte;Districte;Naturalesa;Titularitat;Nivell;Matrícula concertada;Sexe;Edat;Zona nacionalitat (agrupació);Necessitats específiques de suport educatiu;Alumnes matriculats
2023/2024;EDUCACIÓ INFANTIL;0408;VALLÈS OCCIDENTAL;40;VALLÈS OCCIDENTAL;08187;SABADELL;0818702;SABADELL 2;PRIVAT;SOCIETATS MERCANTILS;I4;SI;DONA;4;ESPANYA;SI;4
2023/2024;EDUCACIÓ INFANTIL;0408;VALLÈS OCCIDENTAL;40;VALLÈS OCCIDENTAL;08187;SABADELL;0818702;SABADELL 2;PRIVAT;SOCIETATS MERCANTILS;I4;SI;DONA;4;ÀSIA I OCEANIA;SI;1
2023/2024;EDUCACIÓ INFANTIL;0408;VALLÈS OCCIDENTAL;40;VALLÈS OCCIDENTAL;08187;SABADELL;0818702;SABADELL 2;PRIVAT;SOCIETATS MERCANTILS;I4;SI;HOME;4;CENTRE I SUDAMÈRICA;SI;2
2023/2024;EDUCACIÓ INFANTIL;0408;VALLÈS OCCIDENTAL;40;VALLÈS OCCIDENTAL;08187;SABADELL;0818702;SABADELL 2;PRIVAT;SOCIETATS MERCANTILS;I4;SI;HOME;4;ESPANYA;NO;9
2023/2024;EDUCACIÓ INFANTIL;0408;VALLÈS OCCIDENTAL;40;VALLÈS OCCIDENTAL;08187;SABADELL;0818702;SABADELL 2;PRIVAT;SOCIETATS MERCANTILS;I4;SI;HOME;4;ESPANYA;SI;4
2023/2024;EDUCACIÓ INFANTIL;0408;VALLÈS OCCIDENTAL;40;VALLÈS OCCIDENTAL;08187;SABADELL;0818702;SABADELL 2;PRIVAT;SOCIETATS MERCANTILS;I4;SI;HOME;4;MAGREB;SI;1
2023/2024;EDUCACIÓ INFANTIL;0408;VALLÈS OCCIDENTAL;40;VALLÈS OCCIDENTAL;08187;SABADELL;0818702;SABADELL 2;PRIVAT;SOCIETATS MERCANTILS;I4;SI;HOME;4;RESTA UNIÓ EUROPEA;NO;1
2023/2024;EDUCACIÓ INFANTIL;0408;VALLÈS OCCIDENTAL;40;VALLÈS OCCIDENTAL;08187;SABADELL;0818702;SABADELL 2;PRIVAT;SOCIETATS MERCANTILS;I5;SI;DONA;5;ESPANYA;NO;16
2023/2024;EDUCACIÓ INFANTIL;0408;VALLÈS OCCIDENTAL;40;VALLÈS OCCIDENTAL;08187;SABADELL;0818702;SABADELL 2;PRIVAT;SOCIETATS MERCANTILS;I5;SI;DONA;5;ESPANYA;SI;3
2023/2024;EDUCACIÓ INFANTIL;0408;VALLÈS OCCIDENTAL;40;VALLÈS OCCIDENTAL;08187;SABADELL;0818702;SABADELL 2;PRIVAT;SOCIETATS MERCANTILS;I5;SI;HOME;5;CENTRE I SUDAMÈRICA;NO;2
2023/2024;EDUCACIÓ INFANTIL;0408;VALLÈS OCCIDENTAL;40;VALLÈS OCCIDENTAL;08187;SABADELL;0818702;SABADELL 2;PRIVAT;SOCIETATS MERCANTILS;I5;SI;HOME;5;ESPANYA;NO;12
2023/2024;EDUCACIÓ INFANTIL;0408;VALLÈS OCCIDENTAL;40;VALLÈS OCCIDENTAL;08187;SABADELL;0818702;SABADELL 2;PRIVAT;SOCIETATS MERCANTILS;I5;SI;HOME;5;ESPANYA;SI;9
2023/2024;EDUCACIÓ INFANTIL;0408;VALLÈS OCCIDENTAL;40;VALLÈS OCCIDENTAL;08187;SABADELL;0818702;SABADELL 2;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;I3;;DONA;3;CENTRE I SUDAMÈRICA;SI;1
2023/2024;EDUCACIÓ INFANTIL;0408;VALLÈS OCCIDENTAL;40;VALLÈS OCCIDENTAL;08187;SABADELL;0818702;SABADELL 2;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;I3;;DONA;3;ESPANYA;NO;25
2023/2024;EDUCACIÓ INFANTIL;0408;VALLÈS OCCIDENTAL;40;VALLÈS OCCIDENTAL;08187;SABADELL;0818702;SABADELL 2;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;I3;;DONA;3;ESPANYA;SI;17
2023/2024;EDUCACIÓ INFANTIL;0408;VALLÈS OCCIDENTAL;40;VALLÈS OCCIDENTAL;08187;SABADELL;0818702;SABADELL 2;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;I3;;DONA;3;MAGREB;SI;7
2023/2024;EDUCACIÓ INFANTIL;0408;VALLÈS OCCIDENTAL;40;VALLÈS OCCIDENTAL;08187;SABADELL;0818702;SABADELL 2;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;I3;;DONA;3;RESTA D'EUROPA;SI;1
2023/2024;EDUCACIÓ INFANTIL;0408;VALLÈS OCCIDENTAL;40;VALLÈS OCCIDENTAL;08187;SABADELL;0818702;SABADELL 2;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;I3;;DONA;3;RESTA D'ÀFRICA;SI;2
2023/2024;EDUCACIÓ INFANTIL;0408;VALLÈS OCCIDENTAL;40;VALLÈS OCCIDENTAL;08187;SABADELL;0818702;SABADELL 2;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;I3;;DONA;3;RESTA UNIÓ EUROPEA;NO;1
2023/2024;EDUCACIÓ INFANTIL;0408;VALLÈS OCCIDENTAL;40;VALLÈS OCCIDENTAL;08187;SABADELL;0818702;SABADELL 2;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;I3;;HOME;3;CENTRE I SUDAMÈRICA;SI;2
2023/2024;EDUCACIÓ INFANTIL;0408;VALLÈS OCCIDENTAL;40;VALLÈS OCCIDENTAL;08187;SABADELL;0818702;SABADELL 2;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;I3;;HOME;3;ESPANYA;NO;29
2023/2024;EDUCACIÓ INFANTIL;0408;VALLÈS OCCIDENTAL;40;VALLÈS OCCIDENTAL;08187;SABADELL;0818702;SABADELL 2;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;I3;;HOME;3;ESPANYA;SI;14
2023/2024;EDUCACIÓ INFANTIL;0408;VALLÈS OCCIDENTAL;40;VALLÈS OCCIDENTAL;08187;SABADELL;0818702;SABADELL 2;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;I3;;HOME;3;MAGREB;NO;3
2023/2024;EDUCACIÓ INFANTIL;0408;VALLÈS OCCIDENTAL;40;VALLÈS OCCIDENTAL;08187;SABADELL;0818702;SABADELL 2;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;I3;;HOME;3;MAGREB;SI;4
2023/2024;EDUCACIÓ INFANTIL;0408;VALLÈS OCCIDENTAL;40;VALLÈS OCCIDENTAL;08187;SABADELL;0818702;SABADELL 2;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;I3;;HOME;3;RESTA D'EUROPA;NO;1
2023/2024;EDUCACIÓ INFANTIL;0408;VALLÈS OCCIDENTAL;40;VALLÈS OCCIDENTAL;08187;SABADELL;0818702;SABADELL 2;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;I3;;HOME;3;ÀSIA I OCEANIA;NO;1
2023/2024;EDUCACIÓ INFANTIL;0408;VALLÈS OCCIDENTAL;40;VALLÈS OCCIDENTAL;08187;SABADELL;0818702;SABADELL 2;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;I3;;HOME;3;ÀSIA I OCEANIA;SI;1
2023/2024;EDUCACIÓ INFANTIL;0408;VALLÈS OCCIDENTAL;40;VALLÈS OCCIDENTAL;08187;SABADELL;0818702;SABADELL 2;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;I4;;DONA;4;ESPANYA;NO;26
2023/2024;EDUCACIÓ INFANTIL;0408;VALLÈS OCCIDENTAL;40;VALLÈS OCCIDENTAL;08187;SABADELL;0818702;SABADELL 2;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;I4;;DONA;4;ESPANYA;SI;18
2023/2024;EDUCACIÓ INFANTIL;0408;VALLÈS OCCIDENTAL;40;VALLÈS OCCIDENTAL;08187;SABADELL;0818702;SABADELL 2;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;I4;;DONA;4;MAGREB;SI;5
2023/2024;EDUCACIÓ INFANTIL;0408;VALLÈS OCCIDENTAL;40;VALLÈS OCCIDENTAL;08187;SABADELL;0818702;SABADELL 2;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;I4;;DONA;4;RESTA D'ÀFRICA;SI;3
2023/2024;EDUCACIÓ INFANTIL;0408;VALLÈS OCCIDENTAL;40;VALLÈS OCCIDENTAL;08187;SABADELL;0818702;SABADELL 2;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;I4;;DONA;4;RESTA UNIÓ EUROPEA;NO;1
2023/2024;EDUCACIÓ INFANTIL;0408;VALLÈS OCCIDENTAL;40;VALLÈS OCCIDENTAL;08187;SABADELL;0818702;SABADELL 2;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;I4;;DONA;4;ÀSIA I OCEANIA;NO;2
2023/2024;EDUCACIÓ INFANTIL;0408;VALLÈS OCCIDENTAL;40;VALLÈS OCCIDENTAL;08187;SABADELL;0818702;SABADELL 2;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;I4;;HOME;4;CENTRE I SUDAMÈRICA;SI;2
2023/2024;EDUCACIÓ INFANTIL;0408;VALLÈS OCCIDENTAL;40;VALLÈS OCCIDENTAL;08187;SABADELL;0818702;SABADELL 2;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;I4;;HOME;4;ESPANYA;NO;32
2023/2024;EDUCACIÓ INFANTIL;0408;VALLÈS OCCIDENTAL;40;VALLÈS OCCIDENTAL;08187;SABADELL;0818702;SABADELL 2;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;I4;;HOME;4;ESPANYA;SI;12
2023/2024;EDUCACIÓ INFANTIL;0408;VALLÈS OCCIDENTAL;40;VALLÈS OCCIDENTAL;08187;SABADELL;0818702;SABADELL 2;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;I4;;HOME;4;MAGREB;NO;1
2023/2024;EDUCACIÓ INFANTIL;0408;VALLÈS OCCIDENTAL;40;VALLÈS OCCIDENTAL;08187;SABADELL;0818702;SABADELL 2;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;I4;;HOME;4;MAGREB;SI;4
2023/2024;EDUCACIÓ INFANTIL;0408;VALLÈS OCCIDENTAL;40;VALLÈS OCCIDENTAL;08187;SABADELL;0818702;SABADELL 2;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;I4;;HOME;4;RESTA D'ÀFRICA;SI;3
2023/2024;EDUCACIÓ INFANTIL;0408;VALLÈS OCCIDENTAL;40;VALLÈS OCCIDENTAL;08187;SABADELL;0818702;SABADELL 2;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;I4;;HOME;4;ÀSIA I OCEANIA;NO;1
2023/2024;EDUCACIÓ INFANTIL;0408;VALLÈS OCCIDENTAL;40;VALLÈS OCCIDENTAL;08187;SABADELL;0818702;SABADELL 2;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;I4;;HOME;4;ÀSIA I OCEANIA;SI;1
2023/2024;EDUCACIÓ INFANTIL;0408;VALLÈS OCCIDENTAL;40;VALLÈS OCCIDENTAL;08187;SABADELL;0818702;SABADELL 2;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;I5;;DONA;5;CENTRE I SUDAMÈRICA;SI;1
2023/2024;EDUCACIÓ INFANTIL;0408;VALLÈS OCCIDENTAL;40;VALLÈS OCCIDENTAL;08187;SABADELL;0818702;SABADELL 2;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;I5;;DONA;5;ESPANYA;NO;33
2023/2024;EDUCACIÓ INFANTIL;0408;VALLÈS OCCIDENTAL;40;VALLÈS OCCIDENTAL;08187;SABADELL;0818702;SABADELL 2;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;I5;;DONA;5;ESPANYA;SI;21
